input_text,encouragement_text
やっぱり放置しとべきですよね。, 僕の大切な家族を紹介したいと思います。そうです。ウーパールーパーです。
すごく悔しいのですが次の仕事を新たに探すべきか。, 何かしらの不安の種は転がっているもの。
信じられないです✨。, 自分の幸せに限界があることに気づいたの。
わからないですよね。, どんな人生でも大きな共通点があってそれと同時にどの人たちもそれなりにユニークで違う人物なの。
気持ちが読み取りづらいところにうまく自分の気持ちを言えない不安感があります。, やっぱりリズム感ってすごく大事。リズム感のない方とはコントをやっていてもテンポが合わない。
彼に言えなくて。, 夢に向けてチャレンジしているかぎり後悔はない。
わけがわかりません。, 僕が今ありがとうを言いたいのは人生にかな。
彼には少し話しているんですが忙しそうでちゃんと話はできてません。, 恋の悩みや嫉妬はすべて退屈のなせるわざなのだ。惰性に押し潰されたのだ。
長続きはやはりしないのでしょうか。, あなたが何歳だろうとわたしには興味はない。
社長にそう思わせてしまっているなら直したいと思いますが。, 本当にそれだけなんです。
理想も無駄に高くて。, 君子は義に喩り小人は利に喩る。
私はしたいのですが彼に全く気がありません。, 人間としての資格と書いてごらんなさい。
以前の彼氏はそうやって頑張ったけど嫌気がさしたのだと思います。, 女にとってグチをいいあう相手のないのはじつに不幸なことだ。
どうすればいいかわからないです。, 僕はきつめの女性が好きなのかもなあと思います。はっきりモを言うタイプというか。かわいいよりもキレイ系ですね。
のめり込むほどすかれてなかったで。, 私は自分の好きなところに比べて嫌いなところは人一倍気にする。
片思いの彼から６月にもう会えないと言われてしまいました。, 自分のなかに男と夫と父親という三つの分身を分けて考えてみる。
ちょっと重かったのかなぁ。, 今日までのあらゆる社会の歴史は階級闘争の歴史である。
私の来月の休みの感じを伝えたところまだ分からないみたく冷たくあしらわれました。, 私が本当にかけたのはここからだから。
